,Car Brand,Model,Price,Model Year,Location,Fuel,Driven (Kms),Gear,Ownership,EMI (monthly)
4485,Maruti,Alto K10LXI,315099,2011,Bangalore,Petrol,33774,Manual,1,7009
4486,Ford,Figo1.2 ZXI DURATEC,348699,2013,Bangalore,Petrol,36594,Manual,1,7757
4487,Hyundai,i10MAGNA 1.1 IRDE2,276099,2008,Bangalore,Petrol,70527,Manual,2,6142
4488,Hyundai,EonERA PLUS,290299,2014,Bangalore,Petrol,24444,Manual,2,6458
4489,Hyundai,i10SPORTZ 1.1 IRDE2,445299,2015,Bangalore,Petrol,23841,Manual,1,9905
4490,Maruti,Alto 800LXI OPT,282499,2016,Bangalore,Petrol,24184,Manual,1,6284
4491,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,491399,2014,Bangalore,Petrol,26578,Manual,1,10931
4492,Maruti,AltoLXI,288199,2012,Bangalore,Petrol,16071,Manual,2,6411
4493,Hyundai,i10MAGNA 1.2,288999,2009,Bangalore,Petrol,42203,Manual,2,6429
4494,Hyundai,i10SPORTZ 1.2,315599,2010,Bangalore,Petrol,40198,Manual,2,7020
4495,Maruti,Alto K10VXI,360199,2014,Bangalore,Petrol,32647,Manual,1,8012
4496,Tata,NanoXT TWIST,185599,2014,Bangalore,Petrol,23494,Manual,2,4129
4497,Hyundai,EonMAGNA,282499,2011,Bangalore,Petrol,25144,Manual,1,6284
4498,Maruti,Alto 800LXI,251299,2012,Bangalore,Petrol,40911,Manual,2,5590
4499,Maruti,IGNISDELTA 1.2 K12,528699,2017,Bangalore,Petrol,26569,Manual,1,11761
4500,Hyundai,EonMAGNA PLUS,334999,2014,Bangalore,Petrol,15628,Manual,1,7452
4501,Maruti,AltoLXI,231799,2010,Bangalore,Petrol,32291,Manual,1,5156
4502,Hyundai,XcentS 1.2 OPT,486999,2014,Bangalore,Petrol,12270,Manual,1,10833
4503,Toyota,EtiosG,403599,2012,Bangalore,Petrol,30224,Manual,2,8978
4504,Maruti,AltoLXI,258799,2012,Bangalore,Petrol,39773,Manual,2,5757
4505,Tata,NanoXT TWIST,191499,2015,Bangalore,Petrol,21822,Manual,2,4260
4506,Hyundai,i10SPORTZ 1.2 KAPPA2,417399,2013,Bangalore,Petrol,16089,Manual,2,9285
4507,Maruti,Eeco5 STR WITH AC PLUSHTR,486799,2019,Bangalore,Petrol,5711,Manual,1,10829
4508,Maruti,RitzLXI,342299,2011,Bangalore,Petrol,27561,Manual,2,7614
4509,Ford,Figo1.4 EXI DURATORQ,343899,2012,Bangalore,Diesel,43307,Manual,2,7650
4510,Renault,PulseRX L PETROL,371199,2016,Bangalore,Petrol,30523,Manual,1,8257
4511,Maruti,Alto K10VXI,290099,2010,Bangalore,Petrol,17736,Manual,1,6453
4512,Hyundai,Santro XingGL PLUS,303199,2011,Bangalore,Petrol,10252,Manual,1,6744
4513,Maruti,RitzVXI BS IV,399799,2011,Bangalore,Petrol,34804,Manual,1,8893
4514,Maruti,Alto K10VXI (O) AMT,402899,2017,Bangalore,Petrol,8095,Manual,1,8962
4515,Hyundai,EonD LITE PLUS,273699,2014,Bangalore,Petrol,31287,Manual,3,6088
4516,Maruti,AltoLXI,302699,2011,Bangalore,Petrol,13844,Manual,1,6733
4517,Hyundai,i10MAGNA 1.2 KAPPA2,344299,2010,Bangalore,Petrol,25571,Manual,1,7659
4518,Maruti,Alto K10VXI,289699,2012,Bangalore,Petrol,36453,Manual,1,6444
4519,Maruti,Alto 800LXI,349099,2013,Bangalore,Petrol,33363,Manual,1,7766
4520,Renault,,368699,2017,Bangalore,Petrol,11194,,1,8202
4521,Maruti,SwiftVXI,691945,2020,Bangalore,Petrol,2310,Manual,1,15392
4522,Maruti,Eeco5 STR WITH AC PLUSHTR,414599,2017,Bangalore,Petrol,7287,Manual,1,9223
4523,Renault,KwidRXT Opt,390599,2016,Bangalore,Petrol,16054,Manual,2,8689
4524,Maruti,Eeco5 STR,404599,2016,Bangalore,Petrol,22531,Manual,1,9000
4525,Maruti,Wagon R 1.0VXI,339099,2010,Bangalore,Petrol,22696,Manual,1,7543
4526,Hyundai,Santro XingGL PLUS,321299,2011,Bangalore,Petrol,16261,Manual,1,7147
4527,Nissan,,466199,2013,Bangalore,Petrol,32429,,2,10370
4528,Maruti,AltoLXI,293099,2012,Bangalore,Petrol,25985,Manual,1,6520
4529,Hyundai,EonMAGNA PLUS,362899,2014,Bangalore,Petrol,24427,Manual,1,8072
4530,Maruti,Alto 800LXI,280499,2013,Bangalore,Petrol,22219,Manual,2,6240
4531,Hyundai,i20SPORTZ 1.2 O,335799,2010,Bangalore,Petrol,53506,Manual,3,7470
4532,Maruti,Alto K10VXI,231499,2010,Bangalore,Petrol,56095,Manual,1,5150
4533,Renault,,414499,2018,Bangalore,Petrol,19093,,2,9220
4534,Maruti,Alto K10VXI,276099,2011,Bangalore,Petrol,39169,Manual,1,6142
4535,Maruti,,300499,2014,Bangalore,Petrol,30698,,1,6684
4536,Renault,KwidRXT Opt,361899,2016,Bangalore,Petrol,6190,Manual,1,8050
4537,Maruti,Wagon R 1.0VXI,422299,2013,Bangalore,Petrol,44510,Manual,1,9394
4538,Hyundai,i10ERA 1.1 IRDE,344499,2012,Bangalore,Petrol,39970,Manual,2,7663
4539,Hyundai,EonERA PLUS,328399,2016,Bangalore,Petrol,19484,Manual,1,7305
4540,Renault,KwidRXT Opt,419199,2016,Bangalore,Petrol,411,Manual,1,9325
4541,Maruti,CelerioZXI,496799,2017,Bangalore,Petrol,18456,Manual,1,11051
4542,Datsun,,339699,2018,Bangalore,Petrol,26739,,2,7556
4543,Renault,KwidRXL,351499,2016,Bangalore,Petrol,16048,Manual,1,7819
4544,Maruti,Alto K10LXI,294599,2012,Bangalore,Petrol,10801,Manual,1,6553
4545,Maruti,AltoLXI,343299,2012,Bangalore,Petrol,24640,Manual,1,7636
4546,Hyundai,EonMAGNA PLUS,315799,2014,Bangalore,Petrol,24024,Manual,3,7025
4547,Renault,,376799,2016,Bangalore,Petrol,35822,,2,8382
4548,Maruti,SwiftVDI,355099,2011,Bangalore,Diesel,74130,Manual,3,7899
4549,Maruti,Alto K10VXI,346599,2015,Bangalore,Petrol,24669,Manual,1,7710
4550,Maruti,Alto K10VXI,354499,2014,Bangalore,Petrol,34163,Manual,2,7886
4551,Hyundai,EonMAGNA PLUS,311299,2014,Bangalore,Petrol,25857,Manual,1,6925
4552,Maruti,Alto K10VXI,294899,2012,Bangalore,Petrol,46004,Manual,1,6560
4553,Toyota,Etios LivaG,401799,2011,Bangalore,Petrol,33609,Manual,1,8938
4554,Maruti,,379199,2015,Bangalore,Petrol,12593,,2,8435
4555,Renault,KwidRXT Opt,390699,2016,Bangalore,Petrol,3350,Manual,1,8691
4556,Hyundai,i10MAGNA 1.2,306399,2010,Bangalore,Petrol,43890,Manual,2,6816
4557,Hyundai,i10SPORTZ 1.2 KAPPA2,386199,2011,Bangalore,Petrol,39213,Manual,1,8591
4558,Hyundai,i20SPORTZ 1.2 O,388999,2011,Bangalore,Petrol,24700,Manual,2,8653
4559,Renault,Kwid1.0 RXL,341099,2017,Bangalore,Petrol,22422,Manual,1,7588
4560,Hyundai,i20MAGNA O 1.2,475499,2013,Bangalore,Petrol,15679,Manual,1,10577
4561,Maruti,Wagon R 1.0VXI,369499,2014,Bangalore,Petrol,51642,Manual,2,8219
4562,Hyundai,i10SPORTZ 1.2,340599,2010,Bangalore,Petrol,49583,Manual,1,7576
4563,Maruti,AltoLXI,271699,2011,Bangalore,Petrol,42491,Manual,1,6044
4564,Maruti,Alto 800LXI,236199,2012,Bangalore,Petrol,24679,Manual,3,5254
4565,Maruti,Wagon R 1.0VXI,410399,2013,Bangalore,Petrol,23353,Manual,1,9129
4566,Maruti,AltoLXI,253999,2010,Bangalore,Petrol,47758,Manual,1,5650
4567,Hyundai,Santro XingGLS,274099,2007,Bangalore,Petrol,8437,Manual,1,6097
4568,Maruti,Eeco5 STR WITH AC PLUSHTR,350299,2012,Bangalore,Petrol,33267,Manual,2,7792
4569,Maruti,AltoLXI,249899,2011,Bangalore,Petrol,47876,Manual,2,5559
4570,Maruti,Alto K10VXI,247599,2011,Bangalore,Petrol,70996,Manual,1,5508
4571,Mahindra,Kuv100K6 D 6 STR,404299,2016,Bangalore,Diesel,38594,Manual,1,8993
4572,Hyundai,i20MAGNA O 1.2,419399,2011,Bangalore,Petrol,59172,Manual,2,9329
4573,Hyundai,i10SPORTZ 1.2 KAPPA2,371599,2011,Bangalore,Petrol,53572,Manual,1,8266
4574,Maruti,Alto K10VXI (O) AMT,376099,2019,Bangalore,Petrol,19450,Manual,2,8366
4575,Renault,KwidRXL1.0 EASY-R AT,437699,2017,Bangalore,Petrol,8409,Manual,1,9736
4576,Maruti,,408899,2017,Bangalore,Petrol,16032,,1,9096
4577,Chevrolet,BeatLT PETROL,224899,2010,Bangalore,Petrol,33225,Manual,2,5003
4578,Hyundai,Santro XingGLS,192299,2008,Bangalore,Petrol,67059,Manual,3,4278
4579,Renault,KwidCLIMBER 1.0 AT,464499,2018,Bangalore,Petrol,21699,Manual,1,10333
4580,Chevrolet,BeatLS PETROL,226499,2010,Bangalore,Petrol,47003,Manual,1,5038
4581,Maruti,Alto 800LXI,302899,2013,Bangalore,Petrol,16178,Manual,3,6738
4582,Maruti,AltoLXI,250699,2010,Bangalore,Petrol,36141,Manual,1,5577
4583,Maruti,Alto K10VXI,251499,2010,Bangalore,Petrol,42705,Manual,2,5594
4584,Hyundai,Grand i10MAGNA 1.2 VTVT,434599,2014,Bangalore,Petrol,7445,Manual,2,9667
4585,Maruti,Alto K10VXI (O) AMT,405799,2017,Bangalore,Petrol,26396,Manual,1,9027
4586,Hyundai,i10SPORTZ 1.2,313499,2009,Bangalore,Petrol,35925,Manual,1,6974
4587,Hyundai,EonERA PLUS,293999,2014,Bangalore,Petrol,31491,Manual,2,6540
4588,Hyundai,Grand i10MAGNA 1.2 VTVT,424299,2013,Bangalore,Petrol,42677,Manual,1,9438
4589,Maruti,Alto K10VXI,256299,2012,Bangalore,Petrol,50282,Manual,3,5701
4590,Maruti,RitzVXI BS IV,322099,2010,Bangalore,Petrol,66102,Manual,2,7165
4591,Renault,KwidRXT Opt,355699,2016,Bangalore,Petrol,30759,Manual,2,7912
4592,Maruti,Eeco5 STR WITH AC PLUSHTR,327399,2012,Bangalore,Petrol,46403,Manual,2,7283
4593,Maruti,SwiftLXI OPT,523999,2016,Bangalore,Petrol,35352,Manual,1,11656
4594,Maruti,SwiftVXI,457499,2012,Bangalore,Petrol,63009,Manual,1,10177
4595,Chevrolet,SparkLS 1.0,189499,2009,Bangalore,Petrol,20028,Manual,1,4215
4596,Hyundai,i10SPORTZ 1.2 AT KAPPA2,408299,2013,Bangalore,Petrol,59237,Automatic,1,9082
4597,Datsun,GoT,359399,2015,Bangalore,Petrol,30569,Manual,1,7995
4598,Maruti,RitzLXI,363699,2011,Bangalore,Petrol,39755,Manual,1,8090
4599,Tata,Indica VistaVX QUADRAJET,314999,2012,Bangalore,Diesel,59345,Manual,1,7007
4600,Maruti,Alto K10VXI OPT. MT,374699,2019,Bangalore,Petrol,12689,Manual,2,8335
4601,Maruti,Wagon R 1.0VXI,440899,2016,Bangalore,Petrol,27858,Manual,1,9808
4602,Maruti,Wagon R 1.0VXI,352699,2013,Bangalore,Petrol,23401,Manual,1,7846
4603,Maruti,,442299,2013,Bangalore,Petrol,53166,,1,9839
4604,Maruti,Alto K10VXI,221299,2011,Bangalore,Petrol,62717,Manual,2,4923
4605,Hyundai,i10SPORTZ 1.2 KAPPA2,343799,2010,Bangalore,Petrol,46146,Manual,1,7648
4606,Maruti,Alto 800VXI,360399,2017,Bangalore,Petrol,6202,Manual,2,8017
4607,Maruti,,319399,2017,Bangalore,Petrol,28486,,2,7105
4608,Maruti,SwiftVDI,420199,2011,Bangalore,Diesel,60118,Manual,2,9347
4609,Ford,Figo1.4 ZXI DURATORQ,295799,2010,Bangalore,Diesel,61379,Manual,1,6580
4610,Maruti,AltoLXI,221599,2009,Bangalore,Petrol,26432,Manual,1,4929
4611,Maruti,AltoLXI,272799,2011,Bangalore,Petrol,46746,Manual,2,6068
4612,Maruti,RitzVXI BS IV,386599,2010,Bangalore,Petrol,38191,Manual,1,8600
4613,Maruti,S PRESSOVXI PLUS,493999,2019,Bangalore,Petrol,10462,Manual,1,10989
4614,Maruti,RitzVXI BS IV,378899,2014,Bangalore,Petrol,54073,Manual,2,8428
4615,Hyundai,i10SPORTZ 1.2,329799,2010,Bangalore,Petrol,36981,Manual,1,7336
4616,Honda,Amaze1.2 SX MT I VTEC,530899,2016,Bangalore,Petrol,33215,Manual,1,11810
4617,Hyundai,EonERA PLUS (O),355299,2017,Bangalore,Petrol,22418,Manual,1,7903
4618,Hyundai,i10SPORTZ 1.1 IRDE2,432599,2015,Bangalore,Petrol,39456,Manual,1,9623
4619,Nissan,SunnyXV PETROL,449099,2011,Bangalore,Petrol,24353,Manual,1,9990
4620,Maruti,Alto K10VXI,245199,2011,Bangalore,Petrol,52908,Manual,3,5454
4621,Maruti,AltoLXI,248599,2011,Bangalore,Petrol,72785,Manual,2,5530
4622,Maruti,RitzVXI BS IV,435599,2011,Bangalore,Petrol,21274,Manual,1,9690
4623,Maruti,RitzVXI BS IV,378599,2011,Bangalore,Petrol,62420,Manual,1,8422
4624,Maruti,Wagon R 1.0VXI,383199,2013,Bangalore,Petrol,46248,Manual,1,8524
4625,Maruti,RitzVXI BS IV,408399,2013,Bangalore,Petrol,33225,Manual,1,9085
4626,Hyundai,EonD LITE PLUS,297899,2013,Bangalore,Petrol,55546,Manual,3,6627
4627,Hyundai,i10MAGNA 1.2,297999,2010,Bangalore,Petrol,27225,Manual,1,6629
4628,Maruti,Wagon R 1.0VXI,399799,2011,Bangalore,Petrol,32725,Manual,1,8893
4629,Maruti,Alto K10VXI,314799,2013,Bangalore,Petrol,38912,Manual,2,7003
4630,Hyundai,Santro XingGLS,293599,2008,Bangalore,Petrol,44365,Manual,1,6531
4631,Datsun,Redi GoLIMITED EDITION,332099,2017,Bangalore,Petrol,49447,Manual,1,7387
4632,Maruti,Wagon R 1.0VXI,396299,2013,Bangalore,Petrol,47062,Manual,1,8815
4633,Maruti,Alto K10VXI,329399,2014,Bangalore,Petrol,43290,Manual,3,7327
4634,Datsun,,317699,2017,Bangalore,Petrol,20789,,1,7067
4635,Hyundai,i20ASTA 1.2,401399,2011,Bangalore,Petrol,58055,Manual,1,8929
4636,Nissan,,523999,2013,Bangalore,Petrol,45134,,1,11656
4637,Hyundai,i10SPORTZ 1.1 IRDE2,399499,2014,Bangalore,Petrol,42135,Manual,1,8887
4638,Maruti,Wagon R 1.0VXI,347199,2012,Bangalore,Petrol,56014,Manual,1,7723
4639,Hyundai,Elite i20SPORTZ 1.2,491999,2015,Bangalore,Petrol,50622,Manual,2,10944
4640,Honda,Brio1.2 VX MT I VTEC,476799,2015,Bangalore,Petrol,42337,Manual,1,10606
4641,Maruti,Eeco5 STR WITH AC PLUSHTR,379599,2016,Bangalore,Petrol,38114,Manual,1,8444
4642,Maruti,SwiftZXI,499299,2012,Bangalore,Petrol,56935,Manual,1,11107
4643,Maruti,Alto K10VXI,374499,2019,Bangalore,Petrol,14749,Manual,2,8331
4644,Maruti,Alto K10VXI,315299,2011,Bangalore,Petrol,31180,Manual,2,7014
4645,Maruti,Wagon R 1.0VXI,425099,2016,Bangalore,Petrol,16989,Manual,2,9456
4646,Maruti,Wagon R 1.0LXI,286399,2010,Bangalore,Petrol,52160,Manual,1,6371
4647,Maruti,S PRESSOVXI PLUS,512399,2020,Bangalore,Petrol,8224,Manual,1,11398
4648,Maruti,Alto K10VXI,349799,2014,Bangalore,Petrol,39855,Manual,1,7781
4649,Maruti,RitzVDI,350599,2011,Bangalore,Diesel,71585,Manual,2,7799
4650,Hyundai,i10SPORTZ 1.2 AT KAPPA2,455599,2013,Bangalore,Petrol,22201,Automatic,1,10135
4651,Maruti,ErtigaVXI,607199,2014,Bangalore,Petrol,19728,Manual,1,13507
4652,Maruti,RitzLXI,364299,2013,Bangalore,Petrol,58907,Manual,2,8104
4653,Hyundai,Elite i201.2 SPORTS PLUS VTVT CVT,831299,2019,Bangalore,Petrol,6478,Automatic,1,18492
4654,Toyota,Etios LivaG,356699,2011,Bangalore,Petrol,54931,Manual,1,7935
4655,Maruti,Alto K10VXI,344499,2015,Bangalore,Petrol,49168,Manual,1,7663
4656,Maruti,AltoLXI,201099,2009,Bangalore,Petrol,428123,Manual,2,4473
4657,Maruti,Alto K10VXI OPT,333299,2016,Bangalore,Petrol,34767,Manual,1,7414
4658,Maruti,,380099,2016,Bangalore,Petrol,28652,,2,8455
4659,Maruti,,475799,2020,Bangalore,Petrol,8241,,1,10584
4660,Maruti,Alto 800VXI,316799,2016,Bangalore,Petrol,34081,Manual,1,7047
4661,Hyundai,i10SPORTZ 1.2 AT KAPPA2,376699,2012,Bangalore,Petrol,57380,Automatic,1,8379
4662,Hyundai,i10SPORTZ 1.2,323799,2010,Bangalore,Petrol,62086,Manual,2,7203
4663,Hyundai,Santro XingGLS,287099,2013,Bangalore,Petrol,45209,Manual,2,6386
4664,Maruti,Alto K10LXI,254299,2011,Bangalore,Petrol,66167,Manual,1,5657
4665,Maruti,Alto K10VXI,334199,2014,Bangalore,Petrol,66079,Manual,1,7434
4666,Hyundai,i10MAGNA 1.2 KAPPA2,335699,2010,Bangalore,Petrol,62936,Manual,1,7467
4667,Hyundai,i10SPORTZ 1.2 KAPPA2,421499,2012,Bangalore,Petrol,43142,Manual,1,9376
4668,Hyundai,i10SPORTZ 1.2 KAPPA2,366899,2012,Bangalore,Petrol,54131,Manual,1,8161
4669,Hyundai,Grand i10MAGNA 1.2 KAPPA VTVT,502799,2016,Bangalore,Petrol,18546,Manual,2,11184
4670,Maruti,RitzVXI BS IV,360299,2011,Bangalore,Petrol,60921,Manual,2,8015
4671,Hyundai,Grand i10MAGNA 1.2 VTVT,430199,2016,Bangalore,Petrol,34448,Manual,2,9570
4672,Maruti,,410599,2018,Bangalore,Petrol,6428,,1,9134
4673,Honda,Jazz1.2 V MT,521499,2015,Bangalore,Petrol,29519,Manual,2,11600
4674,Ford,Figo1.2 TITANIUM DURATEC,442199,2013,Bangalore,Petrol,31710,Manual,1,9836
4675,Maruti,CelerioVXI,424199,2016,Bangalore,Petrol,30947,Manual,2,9436
4676,Hyundai,Grand i10ASTA 1.2 (O) VTVT,555499,2014,Bangalore,Petrol,25381,Manual,1,12357
4677,Maruti,Wagon R 1.0VXI,425999,2016,Bangalore,Petrol,23213,Manual,1,9476
4678,Hyundai,NEW SANTRO1.1 SPORTS AMT,550499,2018,Bangalore,Petrol,17323,Manual,1,12246
4679,Tata,NanoXT TWIST,226599,2015,Bangalore,Petrol,26137,Manual,2,5041
4680,Maruti,CelerioZXI,407399,2015,Bangalore,Petrol,39598,Manual,1,9062
4681,Hyundai,Santro XingGL PLUS,246099,2011,Bangalore,Petrol,69819,Manual,2,5474
4682,Maruti,Wagon R 1.0VXI,404499,2014,Bangalore,Petrol,27274,Manual,1,8998
4683,Maruti,Alto 800LXI,329799,2015,Bangalore,Petrol,41905,Manual,2,7336
4684,Maruti,Wagon R 1.0VXI,389899,2017,Bangalore,Petrol,32869,Manual,3,8673
4685,Hyundai,Grand i10SPORTS 1.2 VTVT,555999,2016,Bangalore,Petrol,13532,Manual,1,12368
4686,Maruti,SwiftVXI,474399,2013,Bangalore,Petrol,51646,Manual,1,10553
4687,Maruti,DzireVXI,680299,2018,Bangalore,Petrol,23838,Manual,1,15133
4688,Maruti,Alto K10VXI,339899,2016,Bangalore,Petrol,36800,Manual,1,7561
4689,Hyundai,XcentS 1.2,497799,2014,Bangalore,Petrol,41516,Manual,1,11073
4690,Hyundai,EonMAGNA PLUS,300399,2015,Bangalore,Petrol,43825,Manual,2,6682
4691,Hyundai,i10SPORTZ 1.2 KAPPA2,404499,2011,Bangalore,Petrol,31738,Manual,1,8998
4692,Maruti,Wagon R 1.0VXI,420299,2016,Bangalore,Petrol,27428,Manual,2,9349
4693,Hyundai,Grand i10ASTA AT 1.2 KAPPA VTVT,493599,2015,Bangalore,Petrol,35879,Manual,2,10980
4694,Maruti,Alto K10VXI,284399,2012,Bangalore,Petrol,58683,Manual,1,6326
4695,Maruti,Alto 800LXI,352299,2015,Bangalore,Petrol,46146,Manual,2,7837
4696,Tata,,615799,2019,Bangalore,Petrol,13985,,1,13698
4697,Chevrolet,BeatLT PETROL,336699,2011,Bangalore,Petrol,55009,Manual,1,7490
4698,Hyundai,NEW SANTRO1.1 SPORTS AMT,588399,2019,Bangalore,Petrol,10854,Manual,1,13089
4699,Hyundai,i10SPORTZ 1.2 AT,373799,2009,Bangalore,Petrol,34607,Automatic,1,8315
4700,Maruti,RitzVXI BS IV,420099,2014,Bangalore,Petrol,52410,Manual,1,9345
4701,Maruti,CelerioZXI OPT,489899,2017,Bangalore,Petrol,26716,Manual,1,10898
4702,Maruti,Eeco5 STR WITH AC PLUSHTR,485099,2019,Bangalore,Petrol,6081,Manual,1,10791
4703,Hyundai,i10SPORTZ 1.2 KAPPA2,415299,2012,Bangalore,Petrol,65598,Manual,1,9238
4704,Maruti,Alto 800LXI,260299,2014,Bangalore,Petrol,48657,Manual,1,5790
4705,Hyundai,i20MAGNA O 1.2,387499,2011,Bangalore,Petrol,76229,Manual,1,8620
4706,Maruti,CelerioVXI (O) AMT,503599,2016,Bangalore,Petrol,30904,Automatic,1,11202
4707,Maruti,,430499,2018,Bangalore,Petrol,9861,,1,9576
4708,Hyundai,i10SPORTZ 1.2 KAPPA2,336699,2010,Bangalore,Petrol,65697,Manual,1,7490
4709,Hyundai,Grand i10SPORTZ 1.2 KAPPA VTVT,467299,2014,Bangalore,Petrol,28276,Manual,2,10395
4710,Hyundai,Santro XingGLS,233699,2008,Bangalore,Petrol,20719,Manual,1,5199
4711,Maruti,Wagon R 1.0VXI,375599,2013,Bangalore,Petrol,52421,Manual,1,8355
4712,Maruti,SwiftVXI,475599,2012,Bangalore,Petrol,37736,Manual,2,10579
4713,Maruti,Wagon R 1.0VXI,320199,2012,Bangalore,Petrol,60412,Manual,1,7123
4714,Maruti,IGNISZETA 1.2 K12,633099,2018,Bangalore,Petrol,7019,Manual,1,14083
4715,Maruti,SwiftVXI,469299,2012,Bangalore,Petrol,39236,Manual,1,10439
4716,Hyundai,NEW SANTRO1.1 SPORTS AMT,625399,2020,Bangalore,Petrol,6248,Manual,1,13912
4717,Hyundai,Grand i10ASTA 1.2 KAPPA VTVT OPT,513799,2015,Bangalore,Petrol,33077,Manual,1,11429
4718,Maruti,SwiftVXI,423299,2013,Bangalore,Petrol,45342,Manual,3,9416
4719,Hyundai,i10MAGNA 1.2 AT,307399,2009,Bangalore,Petrol,26687,Automatic,1,6838
4720,Hyundai,Grand i10MAGNA 1.2 KAPPA VTVT,520399,2017,Bangalore,Petrol,24590,Manual,2,11576
4721,Hyundai,Santro XingGL,230299,2008,Bangalore,Petrol + LPG,60152,Manual,1,5123
4722,Hyundai,Elite i20ASTA 1.2,611099,2014,Bangalore,Petrol,43542,Manual,2,13594
4723,Maruti,Swift DzireVXI 1.2 BS IV,559099,2014,Bangalore,Petrol,42551,Manual,1,12437
4724,Maruti,Alto K10LXI,276699,2011,Bangalore,Petrol,64152,Manual,1,6155
4725,Maruti,SwiftVXI,438899,2012,Bangalore,Petrol,29624,Manual,1,9763
4726,Maruti,RitzLXI,349499,2010,Bangalore,Petrol,61156,Manual,1,7774
4727,Hyundai,,745599,2020,Bangalore,Petrol,2259,,1,16585
4728,Hyundai,Grand i101.2 ASTA (O) AT,588599,2016,Bangalore,Petrol,26300,Automatic,1,13093
4729,Maruti,Alto K10VXI,319199,2014,Bangalore,Petrol,51984,Manual,1,7100
4730,Hyundai,i20SPORTZ 1.2 VTVT,501799,2012,Bangalore,Petrol,45323,Manual,1,11162
4731,Hyundai,Santro XingGL PLUS,340799,2014,Bangalore,Petrol,51284,Manual,1,7581
4732,Maruti,Wagon R 1.0VXI,454799,2013,Bangalore,Petrol,41074,Manual,1,10117
4733,Maruti,Wagon R 1.0VXI,363199,2014,Bangalore,Petrol,46468,Manual,2,8079
4734,Datsun,Redi Go1.0 T(O),354599,2017,Bangalore,Petrol,24376,Manual,1,7888
4735,Hyundai,,599099,2018,Bangalore,Petrol,21147,,1,13327
4736,Maruti,DzireZXI Plus,716899,2017,Bangalore,Petrol,27868,Manual,1,15947
4737,Maruti,CelerioZXI AMT,522999,2016,Bangalore,Petrol,24915,Automatic,1,11634
4738,Toyota,Etios LivaG,468799,2011,Bangalore,Petrol,20961,Manual,1,10428
4739,Maruti,CelerioVXI AMT,393799,2014,Bangalore,Petrol,63902,Automatic,1,8760
4740,Maruti,SwiftVXI,497999,2015,Bangalore,Petrol,24740,Manual,1,11078
4741,Volkswagen,PoloGT TSI 1.2 PETROL AT,623999,2013,Bangalore,Petrol,45204,Automatic,1,13881
4742,Volkswagen,PoloCOMFORTLINE 1.2L PETROL,431999,2011,Bangalore,Petrol,38263,Manual,2,9610
4743,Hyundai,Grand i10SPORTS 1.2 VTVT,539699,2017,Bangalore,Petrol,14308,Manual,2,12005
4744,Maruti,SwiftVXI,517399,2014,Bangalore,Petrol,21026,Manual,1,11509
4745,Hyundai,i10MAGNA 1.2 KAPPA2,323899,2011,Bangalore,Petrol,73153,Manual,1,7205
4746,Hyundai,Elite i20ASTA 1.4 CRDI,691299,2015,Bangalore,Diesel,21983,Manual,2,15378
4747,Maruti,Swift DzireVDI BS IV,450599,2013,Bangalore,Diesel,107116,Manual,2,10023
4748,Hyundai,i20MAGNA 1.2 VTVT,447299,2012,Bangalore,Petrol,38608,Manual,2,9950
4749,Honda,,693499,2018,Bangalore,Petrol,19150,,1,15427
4750,Hyundai,Getz Prime1.3 GVS,222299,2008,Bangalore,Petrol,43423,Manual,1,4945
4751,Hyundai,Grand i10ASTA 1.2 VTVT,627699,2018,Bangalore,Petrol,8776,Manual,1,13963
4752,Maruti,SwiftVXI,662099,2018,Bangalore,Petrol,9236,Manual,1,14728
4753,Maruti,Alto K10VXI,302999,2011,Bangalore,Petrol,69882,Manual,1,6740
4754,Maruti,Alto K10LXI,236799,2010,Bangalore,Petrol,56300,Manual,1,5267
4755,Maruti,Eeco5 STR WITH AC PLUSHTR,447799,2019,Bangalore,Petrol,18812,Manual,2,9961
4756,Hyundai,Elite i20Magna Executive 1.2 AT,699399,2018,Bangalore,Petrol,24969,Manual,2,15558
4757,Maruti,AltoLXI,257999,2010,Bangalore,Petrol,57772,Manual,1,5739
4758,Maruti,CelerioVXI AMT,465799,2016,Bangalore,Petrol,39889,Automatic,1,10361
4759,Maruti,Swift DzireVXI AT,432099,2013,Bangalore,Petrol,71759,Automatic,2,9612
4760,Honda,CityS MT PETROL,415599,2010,Bangalore,Petrol,67106,Manual,2,9245
4761,Renault,DusterRXL PACK DIESEL 85,611499,2013,Bangalore,Diesel,60187,Manual,1,13602
4762,Hyundai,i10MAGNA 1.2,342999,2010,Bangalore,Petrol,66322,Manual,1,7630
4763,Maruti,SwiftVXI,505099,2014,Bangalore,Petrol,51232,Manual,1,11236
4764,Maruti,S CrossZETA 1.3,725899,2016,Bangalore,Diesel,31699,Manual,2,16147
4765,Maruti,SwiftVXI,654599,2018,Bangalore,Petrol,11089,Manual,1,14561
4766,Hyundai,VernaFLUIDIC 1.6 SX VTVT,594599,2013,Bangalore,Petrol,24654,Manual,2,13227
4767,Maruti,AltoLXI,248299,2009,Bangalore,Petrol,34605,Manual,1,5523
4768,Hyundai,i10MAGNA 1.2,315499,2010,Bangalore,Petrol,67892,Manual,1,7018
